"Electricity statistics (MW/GWh) by Country/area, Technology, Data Type, Grid connection and Year"

"Country/area","Technology","Data Type","Grid connection","Year",Electricity statistics (MW/GWh)
"Sri Lanka","Biogas","Electricity Generation (GWh)","On-grid","2020",0.04
"Sri Lanka","Biogas","Electricity Generation (GWh)","Off-grid","2020",-
"Sri Lanka","Biogas","Electricity Installed Capacity (MW)","All","2020",0.09
"Sri Lanka","Biogas","Electricity Installed Capacity (MW)","On-grid","2020",0.09
"Sri Lanka","Biogas","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Sri Lanka","Geothermal energy","Electricity Generation (GWh)","All","2020",-
"Sri Lanka","Geothermal energy","Electricity Generation (GWh)","On-grid","2020",-
"Sri Lanka","Geothermal energy","Electricity Generation (GWh)","Off-grid","2020",-
"Sri Lanka","Geothermal energy","Electricity Installed Capacity (MW)","All","2020",-
"Sri Lanka","Geothermal energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"Sri Lanka","Geothermal energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Sri Lanka","Total Non-Renewable","Electricity Generation (GWh)","All","2020",10638.17
"Sri Lanka","Total Non-Renewable","Electricity Generation (GWh)","On-grid","2020",10598.04
"Sri Lanka","Total Non-Renewable","Electricity Generation (GWh)","Off-grid","2020",40.13
"Sri Lanka","Total Non-Renewable","Electricity Installed Capacity (MW)","All","2020",2183.00
"Sri Lanka","Total Non-Renewable","Electricity Installed Capacity (MW)","On-grid","2020",2173.00
"Sri Lanka","Total Non-Renewable","Electricity Installed Capacity (MW)","Off-grid","2020",10.00
"Sri Lanka","Pumped storage","Electricity Generation (GWh)","All","2020",-
"Sri Lanka","Pumped storage","Electricity Generation (GWh)","On-grid","2020",-
"Sri Lanka","Pumped storage","Electricity Generation (GWh)","Off-grid","2020",-
"Sri Lanka","Pumped storage","Electricity Installed Capacity (MW)","All","2020",-
"Sri Lanka","Pumped storage","Electricity Installed Capacity (MW)","On-grid","2020",-
"Sri Lanka","Pumped storage","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Sri Lanka","Coal and peat","Electricity Generation (GWh)","All","2020",6364.95
"Sri Lanka","Coal and peat","Electricity Generation (GWh)","On-grid","2020",6364.95
"Sri Lanka","Coal and peat","Electricity Generation (GWh)","Off-grid","2020",-
"Sri Lanka","Coal and peat","Electricity Installed Capacity (MW)","All","2020",900.00
"Sri Lanka","Coal and peat","Electricity Installed Capacity (MW)","On-grid","2020",900.00
"Sri Lanka","Coal and peat","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Sri Lanka","Oil","Electricity Generation (GWh)","All","2020",4232.03
"Sri Lanka","Oil","Electricity Generation (GWh)","On-grid","2020",4232.03
"Sri Lanka","Oil","Electricity Generation (GWh)","Off-grid","2020",-
"Sri Lanka","Oil","Electricity Installed Capacity (MW)","All","2020",1268.00
"Sri Lanka","Oil","Electricity Installed Capacity (MW)","On-grid","2020",1268.00
"Sri Lanka","Oil","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Sri Lanka","Natural gas","Electricity Generation (GWh)","All","2020",-
"Sri Lanka","Natural gas","Electricity Generation (GWh)","On-grid","2020",-
"Sri Lanka","Natural gas","Electricity Generation (GWh)","Off-grid","2020",-
"Sri Lanka","Natural gas","Electricity Installed Capacity (MW)","All","2020",-
"Sri Lanka","Natural gas","Electricity Installed Capacity (MW)","On-grid","2020",-
"Sri Lanka","Natural gas","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Sri Lanka","Fossil fuels n.e.s.","Electricity Generation (GWh)","All","2020",40.13
"Sri Lanka","Fossil fuels n.e.s.","Electricity Generation (GWh)","On-grid","2020",-
"Sri Lanka","Fossil fuels n.e.s.","Electricity Generation (GWh)","Off-grid","2020",40.13
"Sri Lanka","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","All","2020",10.00
"Sri Lanka","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","On-grid","2020",-
"Sri Lanka","Fossil fuels n.e.s.","Electricity Installed Capacity (MW)","Off-grid","2020",10.00
"Sri Lanka","Nuclear","Electricity Generation (GWh)","All","2020",-
"Sri Lanka","Nuclear","Electricity Generation (GWh)","On-grid","2020",-
"Sri Lanka","Nuclear","Electricity Generation (GWh)","Off-grid","2020",-
"Sri Lanka","Nuclear","Electricity Installed Capacity (MW)","All","2020",-
"Sri Lanka","Nuclear","Electricity Installed Capacity (MW)","On-grid","2020",-
"Sri Lanka","Nuclear","Electricity Installed Capacity (MW)","Off-grid","2020",-
"Sri Lanka","Other non-renewable energy","Electricity Generation (GWh)","All","2020",1.06
"Sri Lanka","Other non-renewable energy","Electricity Generation (GWh)","On-grid","2020",1.06
"Sri Lanka","Other non-renewable energy","Electricity Generation (GWh)","Off-grid","2020",-
"Sri Lanka","Other non-renewable energy","Electricity Installed Capacity (MW)","All","2020",5.00
"Sri Lanka","Other non-renewable energy","Electricity Installed Capacity (MW)","On-grid","2020",5.00
"Sri Lanka","Other non-renewable energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Total Renewable","Electricity Generation (GWh)","All","2020",178.71
"State of Palestine (the)","Total Renewable","Electricity Generation (GWh)","On-grid","2020",175.38
"State of Palestine (the)","Total Renewable","Electricity Generation (GWh)","Off-grid","2020",3.34
"State of Palestine (the)","Total Renewable","Electricity Installed Capacity (MW)","All","2020",117.67
"State of Palestine (the)","Total Renewable","Electricity Installed Capacity (MW)","On-grid","2020",115.84
"State of Palestine (the)","Total Renewable","Electricity Installed Capacity (MW)","Off-grid","2020",1.83
"State of Palestine (the)","Solar photovoltaic","Electricity Generation (GWh)","All","2020",178.44
"State of Palestine (the)","Solar photovoltaic","Electricity Generation (GWh)","On-grid","2020",175.10
"State of Palestine (the)","Solar photovoltaic","Electricity Generation (GWh)","Off-grid","2020",3.34
"State of Palestine (the)","Solar photovoltaic","Electricity Installed Capacity (MW)","All","2020",117.33
"State of Palestine (the)","Solar photovoltaic","Electricity Installed Capacity (MW)","On-grid","2020",115.50
"State of Palestine (the)","Solar photovoltaic","Electricity Installed Capacity (MW)","Off-grid","2020",1.83
"State of Palestine (the)","Solar thermal energy","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Solar thermal energy","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Solar thermal energy","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Solar thermal energy","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Solar thermal energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Solar thermal energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Onshore wind energy","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Onshore wind energy","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Onshore wind energy","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Onshore wind energy","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Onshore wind energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Onshore wind energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Offshore wind energy","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Offshore wind energy","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Offshore wind energy","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Offshore wind energy","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Offshore wind energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Offshore wind energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Renewable hydropower","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Renewable hydropower","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Renewable hydropower","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Renewable hydropower","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Renewable hydropower","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Renewable hydropower","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Mixed Hydro Plants","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Mixed Hydro Plants","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Mixed Hydro Plants","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Mixed Hydro Plants","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Mixed Hydro Plants","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Mixed Hydro Plants","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Marine energy","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Marine energy","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Marine energy","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Marine energy","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Marine energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Marine energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Solid biofuels","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Solid biofuels","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Solid biofuels","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Solid biofuels","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Solid biofuels","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Solid biofuels","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Renewable municipal waste","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Renewable municipal waste","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Renewable municipal waste","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Renewable municipal waste","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Renewable municipal waste","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Renewable municipal waste","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Liquid biofuels","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Liquid biofuels","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Liquid biofuels","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Liquid biofuels","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Liquid biofuels","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Liquid biofuels","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Biogas","Electricity Generation (GWh)","All","2020",0.28
"State of Palestine (the)","Biogas","Electricity Generation (GWh)","On-grid","2020",0.28
"State of Palestine (the)","Biogas","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Biogas","Electricity Installed Capacity (MW)","All","2020",0.34
"State of Palestine (the)","Biogas","Electricity Installed Capacity (MW)","On-grid","2020",0.34
"State of Palestine (the)","Biogas","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Geothermal energy","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Geothermal energy","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Geothermal energy","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Geothermal energy","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Geothermal energy","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Geothermal energy","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Total Non-Renewable","Electricity Generation (GWh)","All","2020",661.56
"State of Palestine (the)","Total Non-Renewable","Electricity Generation (GWh)","On-grid","2020",661.56
"State of Palestine (the)","Total Non-Renewable","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Total Non-Renewable","Electricity Installed Capacity (MW)","All","2020",160.00
"State of Palestine (the)","Total Non-Renewable","Electricity Installed Capacity (MW)","On-grid","2020",160.00
"State of Palestine (the)","Total Non-Renewable","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Pumped storage","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Pumped storage","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Pumped storage","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Pumped storage","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Pumped storage","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Pumped storage","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Coal and peat","Electricity Generation (GWh)","All","2020",-
"State of Palestine (the)","Coal and peat","Electricity Generation (GWh)","On-grid","2020",-
"State of Palestine (the)","Coal and peat","Electricity Generation (GWh)","Off-grid","2020",-
"State of Palestine (the)","Coal and peat","Electricity Installed Capacity (MW)","All","2020",-
"State of Palestine (the)","Coal and peat","Electricity Installed Capacity (MW)","On-grid","2020",-
"State of Palestine (the)","Coal and peat","Electricity Installed Capacity (MW)","Off-grid","2020",-
"State of Palestine (the)","Oil","Electricity Generation (GWh)","All","2020",661.56
"State of Palestine (the)","Oil","Electricity Generation (GWh)","On-grid","2020",661.56
"State of Palestine (the)","Oil","Electricity Generation (GWh)","Off-grid","2020",-
